person_id,label_name,province,city,lon_lat
16320,安如峒,四川省,成都市,"104.066586,30.572233"
16321,安定邦,河北省,张家口市,"115.099231,40.608454"
16322,孙继有,浙江省,绍兴市,"120.579757,30.030188"
16323,庞时雍,山东省,济宁市,"116.783834,35.553144"
16324,冯应京,安徽省,凤阳县府城镇,"117.560248,32.871797"
16325,何栋如,江苏省,常州市,"119.974454,31.810076"
16326,王之翰,山西省,临汾市,"111.51888,36.088067"
16327,卞孔时,,,
16328,吴宗尧,安徽省,歙县,"118.414501,29.86168"
16329,丁守存,山东省,临沂市,"118.356449,35.104501"
16330,甘凤池,江苏省,南京市,"118.796877,32.060255"
16331,曹竹斋,福建省,,
16332,潘佩言,安徽省,歙县,"118.414501,29.86168"
16333,吴宝秀,浙江省,温州市,"120.699367,27.994267"
16334,徐寿,江苏省,常州市,"119.974454,31.810076"
16335,梁九,北京市,,"116.407413,39.904214"
16336,冯行贞,江苏省,苏州市,"120.585297,31.298974"
16337,叶陶,上海市,松江区,"121.227747,31.032243"
16338,魏允贞,河北省,大名县,"115.147799,36.285504"
16339,戴梓,浙江省,杭州市,"120.15507,30.274085"
16340,华钰,江苏省,镇江市,"119.425836,32.187849"
16341,褚士宝,上海市,松江区,"121.227747,31.032243"
16342,王正志,河南省,开封市,"114.307582,34.797149"
16343,魏允中,河北省,大名县,"115.147799,36.285504"
16344,麻贵,,,
16345,刘源,河南省,开封市,"114.307582,34.797149"
16346,麻锦,,,
16347,麻禄,,,
16348,麻承赚,,,biogref
16349,王国,陕西省,西安市,"108.940175,34.341568"
16350,麻承恩,,,
16351,刘廷兰,福建省,漳州市,"117.647454,24.51285"
16352,余懋衡,安徽省,歙县,"118.414501,29.86168"
16353,麻承诏,,,
16354,麻承训,,,
16355,麻承宣,,,
16356,李三才,北京市,,"116.407413,39.904214"
16357,麻承宗,,,
16358,张臣,,,
16359,张承J,,,
16360,安廷赞,河北省,卢龙县,"118.893115,39.891932"
16361,王教,河南省,开封市,"114.307582,34.797149"
16362,李如松,,,
16363,张应昌,,,
16364,张全昌,,,
16365,姜应麟,浙江省,宁波市,"121.550443,29.874624"
16366,张德昌,,,
16367,董一元,,,
16368,王保,,,
16369,姜思睿,浙江省,宁波市,"121.550443,29.874624"
16370,陈登云,河北省,邢台市,"114.504851,37.070445"
16371,罗大,江西省,吉安市,"114.992911,27.113038"
16372,黄正宾,安徽省,歙县,"118.414501,29.86168"
16373,李如柏,,,
16374,李如桢,,,
16375,李献可,福建省,泉州市,"118.675868,24.873888"
16376,李荣光,,,
16377,谭学夔,广东省,广州市,"113.264435,23.129162"
16378,潘元敉,广东省,广州市,"113.264435,23.129162"
16379,张丕基,广东省,广州市,"113.264435,23.129162"
16380,雷祖根,,,
16381,谭学周,,,
16382,吴汝让,广东省,肇庆市,"112.465091,23.047192"
16383,梁广照,广东省,广州市,"113.264435,23.129162"
16384,陈颂文,,,
16385,陈邦辅,,,
16386,黄恩荣,广东省,广州市,"113.264435,23.129162"
16387,冯应华,,,
16388,胡祥麟,广东省,广州市,"113.264435,23.129162"
16389,江为善,,,
16390,朱崇年,,,
16391,朱珩,广东省,广州市,"113.264435,23.129162"
16392,胡蓉第,,,
16393,陈延年,,,
16394,陈兆煌,,,
16395,吴尚廉,广东省,广州市,"113.264435,23.129162"
16396,陈锡恭,广东省,广州市,"113.264435,23.129162"
16397,关文彬,广东省,广州市,"113.264435,23.129162"
16398,李晋熙,广东省,雷州市,"110.096752,20.914242"
16399,梁士诒,广东省,广州市,"113.264435,23.129162"
16400,龙建章,广东省,广州市,"113.264435,23.129162"
16401,冯元鼎,广东省,肇庆市,"112.465091,23.047192"
16402,许秉鑫,,,
16403,罗憩1872,广州市,"113.264435,23.129162",biogref
16404,梁用弧,广东省,广州市,"113.264435,23.129162"
16405,梅文,安徽省,宣城市,"118.758808,30.940813"
16406,谭祖任,广东省,广州市,"113.264435,23.129162"
16407,薛凤祚,山东省,济南市,"117.120496,36.650928"
16408,黄嵩龄,广东省,广州市,"113.264435,23.129162"
16409,许炳璜,,,
16410,谭学裴,,,
16411,冯祥光,广东省,广州市,"113.264435,23.129162"
16412,崔{,,,
16413,熊瀛士,,,
16414,杜知耕,河南省,商丘市,"115.65637,34.414172"
16415,龚士燕,江苏省,常州市,"119.974454,31.810076"
16416,潘柽樟,江苏省,苏州市,"120.585297,31.298974"
16417,揭暄,江西省,南城县,"116.63704,27.569678"
16418,梅以燕,安徽省,宣城市,"118.758808,30.940813"
16419,梅钫,,,
16420,梅文鼐,安徽省,宣城市,"118.758808,30.940813"
16421,陈际新,北京市,,"116.407413,39.904214"
16422,朱鸿,浙江省,嘉兴市,"120.755487,30.746129"
16423,博启,,,
16424,许如兰,安徽省,安庆市,"117.054734,30.52403"
16425,雷祖迪,广西壮族自治区,桂林市,"110.290131,25.273444"
16426,胡祥麟,浙江省,嘉兴市,"120.755487,30.746129"
16427,李联芳,陕西省,安康市,"109.029337,32.684687"
16428,刘占魁,河北省,河间市,"116.099501,38.446553"
16429,杜桐,江苏省,苏州市,"120.585297,31.298974"
16430,杜松,江苏省,苏州市,"120.585297,31.298974"
16431,舒弘绪,湖北省,武汉市,"114.315897,30.553898"
16432,王如坚,江西省,吉安市,"114.992911,27.113038"
16433,杜文焕,江苏省,苏州市,"120.585297,31.298974"
16434,杜弘域,江苏省,苏州市,"120.585297,31.298974"
16435,王学曾,广东省,广州市,"113.264435,23.129162"
16436,朱维京,江西省,吉安市,"114.992911,27.113038"
16437,孟养浩,湖北省,武汉市,"114.315897,30.553898"
16438,涂杰,江西省,玉山县,"118.245164,28.681966"
16439,张贞观,,,"116.407413,39.904214"
16440,明安图,,,
16441,樊玉衡,湖北省,黄冈市,"114.872316,30.453906"
16442,李锡蕃,湖南省,长沙市,"112.938814,28.228209"
16443,李锐,江苏省,苏州市,"120.585297,31.298974"
16444,汪莱,安徽省,歙县,"118.414501,29.86168"
16445,易之瀚,江苏省,扬州市,"119.412966,32.39421"
16446,时曰淳,江苏省,南京市,"118.796877,32.060255"
16447,樊维城,湖北省,黄冈市,"114.872316,30.453906"
16448,谢廷赞,江西省,抚州市,"116.358177,27.949113"
16449,谢廷谅,江西省,抚州市,"116.358177,27.949113"
16450,杨天民,山西省,临汾市,"111.51888,36.088067"
16451,何选,北京市,,"116.407413,39.904214"
16452,夏鸾翔,浙江省,杭州市,"120.15507,30.274085"
16453,冯生虞,重庆市,,"106.551456,29.563124"
16454,张福僖,浙江省,湖州市,"120.086876,30.894285"
16455,任彦藤,,,
16456,萧如薰,,,
16457,曾纪鸿,湖南省,长沙市,"112.938814,28.228209"
16458,华衡芳,江苏省,常州市,"119.974454,31.810076"
16459,华世芳,江苏省,常州市,"119.974454,31.810076"
16460,达云,,,
16461,孙自一,河南省,汝南县,"114.362413,33.007068"
16462,尤继先,,,
16463,官秉忠,,,
16464,陈尚象,,,
16465,丁懋逊,山东省,济南市,"117.120496,36.650928"
16466,柴国柱,,,
16467,吴之佳,江苏省,苏州市,"120.585297,31.298974"
16468,李怀信,山西省,大同市,"113.300126,40.076815"
16469,杨其休,山东省,济南市,"117.120496,36.650928"
16470,叶向高,福建省,福州市,"119.296494,26.074508"
16471,贾名儒,河北省,正定县,"114.570903,38.146434"
16472,陈龙,福建省,漳州市,"117.647454,24.51285"
16473,陈安邦,四川省,南充市,"106.110698,30.837793"
16474,成和,,,
16475,行喱1598,樟树市,"115.402991,28.001659",biogref
16476,谢隽杭,山东省,蓬莱市,"120.758816,37.810573"
16477,郑国柱,,,
16478,国柱,,,
16479,高,,,
16480,周之翰,贵州省,都匀市,"107.518726,26.259407"
16481,杨先爆,贵港市,"109.598927,23.111546",biogref
16482,杨相田,广西壮族自治区,贵港市,"109.598927,23.111546"
16483,张拱辰,广西壮族自治区,贵港市,"109.598927,23.111546"
16484,张拱辰,四川省,阆中市,"106.005171,31.558262"
16485,杨先泽,广西壮族自治区,贵港市,"109.598927,23.111546"
16486,李佩璜,广西壮族自治区,贵港市,"109.598927,23.111546"
16487,彭葆初,贵州省,镇远县,"108.42964,27.049032"
16488,李守箴,广西壮族自治区,贵港市,"109.598927,23.111546"
16489,丁仕芳,广西壮族自治区,贵港市,"109.598927,23.111546"
16490,杨思齐,广西壮族自治区,贵港市,"109.598927,23.111546"
16491,吴从周,广西壮族自治区,贵港市,"109.598927,23.111546"
16492,吴从周,,,
16493,吴从周,,,
16494,刘斌,广西壮族自治区,贵港市,"109.598927,23.111546"
16495,刘斌,陕西省,西安市,"108.940175,34.341568"
16496,刘斌,江苏省,常州市,"119.974454,31.810076"
16497,刘斌,江苏省,南京市,"118.796877,32.060255"
16498,胡日宣,广西壮族自治区,贵港市,"109.598927,23.111546"
16499,杨振钧,广西壮族自治区,贵港市,"109.598927,23.111546"
16500,邱育泉,贵州省,都匀市,"107.518726,26.259407"
16501,蔡宇光,贵州省,思南县,"108.252146,27.93682"
16502,吴文蔚,广西壮族自治区,贵港市,"109.598927,23.111546"
16503,谌焕模,广西壮族自治区,贵港市,"109.598927,23.111546"
16504,朱寿颐,广西壮族自治区,贵港市,"109.598927,23.111546"
16505,于成功,广西壮族自治区,贵港市,"109.598927,23.111546"
16506,任濂,广西壮族自治区,贵港市,"109.598927,23.111546"
16507,罗国铨,广西壮族自治区,贵港市,"109.598927,23.111546"
16508,刘锺铭,广西壮族自治区,贵港市,"109.598927,23.111546"
16509,萧庭瑞,广西壮族自治区,贵港市,"109.598927,23.111546"
16510,寇本{,广西壮族自治区,贵港市,"109.598927,23.111546"
16511,犹龙,广西壮族自治区,贵港市,"109.598927,23.111546"
16512,晋滏章,广西壮族自治区,贵港市,"109.598927,23.111546"
16513,周照,广西壮族自治区,贵港市,"109.598927,23.111546"
16514,贾名儒,浙江省,嘉兴市,"120.755487,30.746129"
16515,张栋,江苏省,苏州市,"120.585297,31.298974"
16516,(纳喇)鄂善,,,
16517,庄年,江苏省,苏州市,"120.585297,31.298974"
16518,张鹤鸣,安徽省,凤阳县府城镇,"117.560248,32.871797"
16519,张栋,河北省,保定市,"115.464809,38.873799"
16520,项名达,浙江省,杭州市,"120.15507,30.274085"
16521,黎应南,广东省,广州市,"113.264435,23.129162"
16522,骆腾凤,江苏省,淮安市,"119.015552,33.610271"
16523,谢家禾,浙江省,杭州市,"120.15507,30.274085"
16524,韩应陛,上海市,松江区,"121.227747,31.032243"
16525,顾观光,上海市,松江区,"121.227747,31.032243"
16526,吴祖锡,江苏省,苏州市,"120.585297,31.298974"
16527,李长祥,重庆市奉节县,,"109.463893,31.018609"
16528,韩继思,陕西省,西安市,"108.940175,34.341568"
16529,沈光文,浙江省,宁波市,"121.550443,29.874624"
16530,曹元方,浙江省,嘉兴市,"120.755487,30.746129"
16531,庄元辰,浙江省,宁波市,"121.550443,29.874624"
16532,梁以樟,河北省,保定市,"115.464809,38.873799"
16533,郭金台,湖南省,长沙市,"112.938814,28.228209"
16534,陈士京,浙江省,宁波市,"121.550443,29.874624"
16535,陆宇??,浙江省,宁波市,"121.550443,29.874624"
16536,恽日初,江苏省,常州市,"119.974454,31.810076"
16537,恽鹤生,江苏省,常州市,"119.974454,31.810076"
16538,董守谕,浙江省,宁波市,"121.550443,29.874624"
16539,董嗣成,浙江省,湖州市,"120.086876,30.894285"
16540,张鹤腾,安徽省,凤阳县府城镇,"117.560248,32.871797"
16541,董汉儒,河北省,大名县,"115.147799,36.285504"
16542,汪泗论,安徽省,歙县,"118.414501,29.86168"
16543,高第,河北省,卢龙县,"118.893115,39.891932"
16544,李如樟,,,
16545,李如梅,,,
16546,冯元镫,浙江省,宁波市,"121.550443,29.874624"
16547,冯元镦,浙江省,宁波市,"121.550443,29.874624"
16548,许誉卿,上海市,松江区,"121.227747,31.032243"
16549,华允诚,江苏省,常州市,"119.974454,31.810076"
16550,魏呈润,福建省,漳州市,"117.647454,24.51285"
16551,胡良机,江西省,玉山县,"118.245164,28.681966"
16552,李曰辅,江西省,玉山县,"118.245164,28.681966"
16553,赵东曦,上海市,松江区,"121.227747,31.032243"
16554,黄宗昌,山东省,莱州市,"119.942327,37.176955"
16555,韩一良,陕西省,大荔县,"109.941658,34.797184"
16556,吴执御,浙江省,临海市,"121.144952,28.858511"
16557,卢洪春,浙江省,金华市,"119.647445,29.079059"
16558,范y,江西省,高安市,"115.375627,28.417187"
16559,董基,山东省,莱州市,"119.942327,37.176955"
16560,王就学,江苏省,常州市,"119.974454,31.810076"
16561,李懋桧,福建省,泉州市,"118.675868,24.873888"
16562,郑与侨,,,"116.407413,39.904214"
16563,钱澄之,安徽省,安庆市,"117.054734,30.52403"
16564,阎尔梅,江苏省,徐州市,"117.284067,34.204749"
16565,杜F,湖北省,黄冈市,"114.872316,30.453906"
16566,陆宇 G,浙江省,宁波市,"121.550443,29.874624"
16567,李天植,浙江省,嘉兴市,"120.755487,30.746129"
16568,余增远,浙江省,绍兴市,"120.579757,30.030188"
16569,吴彦芳,安徽省,歙县,"118.414501,29.86168"
16570,李孔昭,北京市,,"116.407413,39.904214"
16571,汪t,浙江省,杭州市,"120.15507,30.274085"
16572,周齐曾,浙江省,宁波市,"121.550443,29.874624"
16573,祁班孙,浙江省,绍兴市,"120.579757,30.030188"
16574,崔周田,,,
16575,王绩灿,江西省,吉安市,"114.992911,27.113038"
16576,黄绍杰,江西省,吉安市,"114.992911,27.113038"
16577,李世祺,上海市,松江区,"121.227747,31.032243"
16578,傅朝佑,江西省,抚州市,"116.358177,27.949113"
16579,庄鳌献,福建省,泉州市,"118.675868,24.873888"
16580,李汝灿,,,
16581,姜采,山东省,蓬莱市,"120.758816,37.810573"
16582,姜垓,山东省,蓬莱市,"120.758816,37.810573"
16583,熊开元,湖北省,武汉市,"114.315897,30.553898"
16584,周弘掇,湖北省,黄冈市,"114.872316,30.453906"
16585,詹尔选,江西省,抚州市,"116.358177,27.949113"
16586,汤开远,江西省,抚州市,"116.358177,27.949113"
16587,成勇,江西省,抚州市,"116.358177,27.949113"
16588,林熙春,广东省,潮州市,"116.622597,23.656972"
16589,林培,广东省,广州市,"113.264435,23.129162"
16590,潘士藻,安徽省,歙县,"118.414501,29.86168"
16591,李维翰,河南省,商丘市,"115.65637,34.414172"
16592,马经纶,北京市,,"116.407413,39.904214"
16593,刘纲,,,"116.407413,39.904214"
16594,刘纲,河北省,河间市,"116.099501,38.446553"
16595,刘纲,河南省,开封市,"114.307582,34.797149"
16596,刘纲,山东省,济南市,"117.120496,36.650928"
16597,郭实,河北省,正定县,"114.570903,38.146434"
16598,翁宪祥,江苏省,苏州市,"120.585297,31.298974"
16599,戴士衡,福建省,莆田市,"119.007777,25.454085"
16600,曹学程,广西壮族自治区,桂林市,"110.290131,25.273444"
16601,雒于仁,陕西省,西安市,"108.940175,34.341568"
16602,雒遵,陕西省,西安市,"108.940175,34.341568"
16603,周永春,,,"116.407413,39.904214"
16604,薛国用,陕西省,西安市,"108.940175,34.341568"
16605,杨鹗,湖南省,常德市,"111.698476,29.031679"
16606,玄默,河北省,河间市,"116.099501,38.446553"
16607,洪云蒸,湖南省,长沙市,"112.938814,28.228209"
16608,徐大相,江西省,庐山市,"116.044892,29.448036"
16609,理洪储,江苏省,扬州市,"119.412966,32.39421"
16610,郭都贤,湖南省,长沙市,"112.938814,28.228209"
16611,陶汝鼐,湖南省,长沙市,"112.938814,28.228209"
16612,丁启睿,河南省,商丘市,"115.65637,34.414172"
16613,王汝训,山东省,聊城市,"115.985371,36.456704"
16614,张养蒙,,,"116.407413,39.904214"
16615,单者昌,北京市,,"116.407413,39.904214"
16616,彭之灿,河北省,保定市,"115.464809,38.873799"
16617,余懋学,安徽省,歙县,"118.414501,29.86168"
16618,刘永锡,河北省,大名县,"115.147799,36.285504"
16619,陆大受,江苏省,常州市,"119.974454,31.810076"
16620,沈应奎,,,
16621,张庭,山西省,临汾市,"111.51888,36.088067"
16622,书昌,,,
16623,宜尔德,,,
16624,王德完,四川省,南充市,"106.110698,30.837793"
16625,蒋允仪,江苏省,常州市,"119.974454,31.810076"
16626,吴羽文,江西省,玉山县,"118.245164,28.681966"
16627,邹维琏,江西省,高安市,"115.375627,28.417187"
16628,孟一脉,山东省,济宁市,"116.783834,35.553144"
16629,王显祚,,,
16630,钱受椿,江苏省,苏州市,"120.585297,31.298974"
16631,富克精额,,,
16632,雅尔江阿,,,
16633,何士晋,江苏省,常州市,"119.974454,31.810076"
16634,施得霖,福建省,泉州市,"118.675868,24.873888"
16635,德文,,,
16636,乔承诏,山西省,汾阳市,"111.769894,37.261564"
16637,李俸,,,
16638,南居益,陕西省,西安市,"108.940175,34.341568"
16639,商周祚,浙江省,绍兴市,"120.579757,30.030188"
16640,朱桓,广西壮族自治区,桂林市,"110.290131,25.273444"
16641,沈元振,江苏省,苏州市,"120.585297,31.298974"
16642,汪楠,安徽省,宣城市,"118.758808,30.940813"
16643,周彦,江西省,鄱阳县,"116.699676,29.011664"
16644,郑崇俭,山西省,临汾市,"111.51888,36.088067"
16645,俞成,浙江省,杭州市,"120.15507,30.274085"
16646,张E,陕西省,西安市,"108.940175,34.341568"
16647,陆瑗,江苏省,常州市,"119.974454,31.810076"
16648,方孔莠,安庆市,"117.054734,30.52403",biogref
16649,杨一鹏,湖南省,岳阳市,"113.128962,29.357195"
16650,邹翰,北京市,,"116.407413,39.904214"
16651,刘良璧,湖南省,衡阳市,"112.5719,26.89384"
16652,潘映娄,安徽省,安庆市,"117.054734,30.52403"
16653,蒋允[,贵州省,贵阳市,"106.630143,26.647448"
16654,高斗枢,浙江省,宁波市,"121.550443,29.874624"
16655,(觉罗)四明,,,
16656,黄应缵,福建省,漳州市,"117.647454,24.51285"
16657,吴汝d,,,
16658,马国锺,,,
16659,张任学,,,"116.407413,39.904214"
16660,博清额,,,
16661,刘一 G,江西省,玉山县,"118.245164,28.681966"
16662,卢象晋,江苏省,常州市,"119.974454,31.810076"
16663,卢象观,江苏省,常州市,"119.974454,31.810076"
16664,尚之璋,,,
16665,冯武卿,浙江省,金华市,"119.647445,29.079059"
16666,刘之纶,四川省,宜宾市,"104.643368,28.751852"
16667,刘一j,江西省,玉山县,"118.245164,28.681966"
16668,韩 p,山西省,临汾市,"111.51888,36.088067"
16669,丘禾嘉,,,
16670,张问达,陕西省,西安市,"108.940175,34.341568"
16671,孙如游,浙江省,绍兴市,"120.579757,30.030188"
16672,党威,陕西省,延安市,"109.489635,36.585424"
16673,边大绶,河北省,河间市,"116.099501,38.446553"
16674,孙嘉绩,浙江省,绍兴市,"120.579757,30.030188"
16675,傅汝为,湖北省,江陵县,"112.424664,30.041676"
16676,王世琮,重庆市奉节县,,"109.463893,31.018609"
16677,文师颐,广西壮族自治区,桂林市,"110.290131,25.273444"
16678,陆梦龙,浙江省,绍兴市,"120.579757,30.030188"
16679,何宗彦,湖北省,安陆市,"113.689052,31.255686"
16680,何宗圣,湖北省,安陆市,"113.689052,31.255686"
16681,周嘉谟,湖北省,武汉市,"114.217779,30.554711"
16682,朱国祚,浙江省,嘉兴市,"120.755487,30.746129"
16683,胡应台,湖南省,长沙市,"112.938814,28.228209"
16684,萧汉,江西省,南城县,"116.63704,27.569678"
16685,冯师孔,河南省,开封市,"114.307582,34.797149"
16686,黄炯,河南省,汝南县,"114.362413,33.007068"
16687,林日瑞,福建省,漳州市,"117.647454,24.51285"
16688,郭天吉,,,
16689,赵建极,河南省,洛阳市,"112.45429,34.618451"
16690,应时盛,,,
16691,酗景瑗,陕西省,大荔县,"109.941658,34.797184"
16692,朱家仕,甘肃省,临洮县,"103.859548,35.395097"
16693,朱敏泰,安徽省,宣城市,"118.758808,30.940813"
16694,陈士奇,福建省,漳州市,"117.647454,24.51285"
16695,陈楞,湖北省,锺祥市,"112.588035,31.167971"
16696,刘佳引,,,
16697,刘之勃,陕西省,凤翔县,"107.400739,34.521355"
16698,刘镇藩,,,
16699,傅梅,河北省,邢台市,"114.504851,37.070445"
16700,汪应蛟,安徽省,歙县,"118.414501,29.86168"
16701,王纪,山西省,临汾市,"111.51888,36.088067"
16702,贺逢圣,湖北省,武汉市,"114.315897,30.553898"
16703,(巴林)同阿尔,,,
16704,吴守进,,,
16705,杨东明,河南省,商丘市,"115.65637,34.414172"
16706,(哲尔德)固山,,,
16707,孙玮,陕西省,西安市,"108.940175,34.341568"
16708,谈迁,浙江省,杭州市,"120.15507,30.274085"
16709,戴易,浙江省,绍兴市,"120.579757,30.030188"
16710,顾柔谦,江苏省,常州市,"119.974454,31.810076"
16711,锺羽正,山东省,青州市,"118.479622,36.68444"
16712,(纳喇)卓纳,,,
16713,(栋鄂)席尔泰,,,
16714,(索绰罗)纳密达,,,
16715,陈邦瞻,江西省,高安市,"115.375627,28.417187"
16716,(札库塔)书宁阿,,,
16717,南企仲,陕西省,西安市,"108.940175,34.341568"
16718,南师仲,陕西省,西安市,"108.940175,34.341568"
16719,(伊尔根觉罗)格布库,,,
16720,(完颜)特音珠,,,
16721,陈弘绪,江西省,玉山县,"118.245164,28.681966"
16722,(科奇理)索尔和诺,,,
16723,毕懋康,安徽省,歙县,"118.414501,29.86168"
16724,南居业,,,
16725,毕懋良,安徽省,歙县,"118.414501,29.86168"
16726,阿思哈,,,
16727,许友信,,,
16728,周士朴,河南省,商丘市,"115.65637,34.414172"
16729,官保,,,
16730,(郭布勒)果勒敏色,,,
16731,王右弼,山东省,济南市,"117.120496,36.650928"
16732,李浚原,浙江省,绍兴市,"120.579757,30.030188"
16733,方邦基,浙江省,杭州市,"120.15507,30.274085"
16734,吕维祺,河南省,洛阳市,"112.45429,34.618451"
16735,方传孵,安徽省,安庆市,"117.054734,30.52403"
16736,尹士Z,山东省,济南市,"117.120496,36.650928"
16737,吕维,河南省,洛阳市,"112.45429,34.618451"
16738,王家祯,河北省,大名县,"115.147799,36.285504"
16739,焦源溥,陕西省,西安市,"108.940175,34.341568"
16740,李梦辰,河南省,商丘市,"115.65637,34.414172"
16741,宋师襄,陕西省,西安市,"108.940175,34.341568"
16742,麻僖,,,
16743,朱崇德,陕西省,西安市,"108.940175,34.341568"
16744,苏泰,江苏省,苏州市,"120.585297,31.298974"
16745,方应恒,湖南省,岳阳市,"113.128962,29.357195"
16746,王用宾,安徽省,安庆市,"117.054734,30.52403"
16747,萧近高,江西省,吉安市,"114.992911,27.113038"
16748,王彝宪,江苏省,南京市,"118.796877,32.060255"
16749,白瑜,河北省,卢龙县,"118.893115,39.891932"
16750,吴逢圣,安徽省,安庆市,"117.054734,30.52403"
16751,程绍,山东省,济南市,"117.120496,36.650928"
16752,李师敏,云南省,武定县,"102.404325,25.530298"
16753,沈镛,浙江省,杭州市,"120.15507,30.274085"
16754,范昌治,浙江省,宁波市,"121.550443,29.874624"
16755,徐汝澜,北京市,,"116.407413,39.904214"
16756,徐治民,浙江省,绍兴市,"120.579757,30.030188"
16757,翟凤,山东省,青州市,"118.479622,36.68444"
16758,秦廷基,,,
16759,马夔陛,山东省,济南市,"117.120496,36.650928"
16760,高叔祥,河南省,南阳市,"112.528345,32.990614"
16761,郭尚宾,广东省,广州市,"113.264435,23.129162"
16762,张采五,浙江省,绍兴市,"120.579757,30.030188"
16763,陈玉友,北京市,,"116.407413,39.904214"
16764,陈俊千,安徽省,凤阳县府城镇,"117.560248,32.871797"
16765,洪文衡,安徽省,歙县,"118.414501,29.86168"
16766,何乔远,福建省,泉州市,"118.675868,24.873888"
16767,陈伯友,山东省,济宁市,"116.783834,35.553144"
16768,李成名,,,
16769,董应举,福建省,福州市,"119.296494,26.074508"
16770,王家彦,福建省,莆田市,"119.007777,25.454085"
16771,孟兆祥,,,"116.407413,39.904214"
16772,林材,福建省,福州市,"119.296494,26.074508"
16773,朱吾弼,江西省,高安市,"115.375627,28.417187"
16774,林秉汉,福建省,漳州市,"117.647454,24.51285"
16775,张光前,,,"116.407413,39.904214"
16776,孟章明,,,"116.407413,39.904214"
16777,施邦曜,浙江省,绍兴市,"120.579757,30.030188"
16778,凌义渠,浙江省,湖州市,"120.086876,30.894285"
16779,章铨,浙江省,湖州市,"120.086876,30.894285"
16780,曾曰瑛,江西省,南城县,"116.63704,27.569678"
16781,马世奇,江苏省,常州市,"119.974454,31.810076"
16782,冯协一,山东省,青州市,"118.479622,36.68444"
16783,杨绍裘,浙江省,绍兴市,"120.579757,30.030188"
16784,杨愚,山西省,太原市,"112.550617,37.870675"
16785,吴麟征,浙江省,嘉兴市,"120.755487,30.746129"
16786,万前,浙江省,杭州市,"120.15507,30.274085"
16787,左光先,安徽省,安庆市,"117.054734,30.52403"
16788,裕铎,,,
16789,左光斗,安徽省,安庆市,"117.054734,30.52403"
16790,邹应元,江苏省,常州市,"119.974454,31.810076"
16791,蒋元枢,江苏省,苏州市,"120.585297,31.298974"
16792,周凤翔,浙江省,绍兴市,"120.579757,30.030188"
16793,盛以弘,,,
16794,褚禄,上海市,松江区,"121.227747,31.032243"
16795,刘理顺,河南省,开封市,"114.307582,34.797149"
16796,邓廷辑,贵州省,毕节市,
16797,周朝瑞,山东省,聊城市,"115.985371,36.456704"
16798,邓传安,江西省,鄱阳县,"116.699676,29.011664"
16799,赵南星,河北省,正定县,"114.570903,38.146434"
16800,周照,江苏省,常州市,"119.974454,31.810076"
16801,陈光俊,广西壮族自治区,贵港市,"109.598927,23.111546"
16802,杨承泽,广西壮族自治区,贵港市,"109.598927,23.111546"
16803,杨承泽,贵州省,铜仁市,"109.189598,27.731515"
16804,杨承泽,湖北省,十偃市,"110.811912,32.834751"
16805,杨承泽,江西省,抚州市,"116.358177,27.949113"
16806,丁镐,广西壮族自治区,贵港市,"109.598927,23.111546"
16807,路朝霖,广西壮族自治区,贵港市,"109.598927,23.111546"
16808,赵崧,广西壮族自治区,贵港市,"109.598927,23.111546"
16809,张其勋,广西壮族自治区,贵港市,"109.598927,23.111546"
16810,刘邦庆,广西壮族自治区,贵港市,"109.598927,23.111546"
16811,杨Z,广西壮族自治区,贵港市,"109.598927,23.111546"
16812,赵培,广西壮族自治区,贵港市,"109.598927,23.111546"
16813,钱洙,浙江省,嘉兴市,"120.755487,30.746129"
16814,钱??,浙江省,杭州市,"120.15507,30.274085"
16815,汪伟,安徽省,歙县,"118.414501,29.86168"
16816,吴甘来,江西省,高安市,"115.375627,28.417187"
16817,积朗阿,,,
16818,(那拉)德瑛,,,
16819,高攀龙,江苏省,常州市,"119.974454,31.810076"
16820,吴垣,河南省,开封市,"114.307582,34.797149"
16821,冯从吾,陕西省,西安市,"108.940175,34.341568"
16822,赵均,广西壮族自治区,贵港市,"109.598927,23.111546"
16823,赵均,浙江省,绍兴市,"120.579757,30.030188"
16824,陈顾?,浙江省,杭州市,"120.15507,30.274085"
16825,张自兴,山西省,临汾市,"111.51888,36.088067"
16826,张文焕,宁夏回族自治区,银川市,"106.230925,38.487319"
16827,张文焕,湖南省,长沙市,"112.938814,28.228209"
16828,张连登,陕西省,西安市,"108.940175,34.341568"
16829,陈纯德,湖南省,永州市,"111.631278,26.221893"
16830,魏大中,浙江省,嘉兴市,"120.755487,30.746129"
16831,魏学ガ,嘉兴市,"120.755487,30.746129",biogref
16832,申佳胤,河北省,邯郸市,"114.736153,36.701215"
16833,魏学濂,浙江省,嘉兴市,"120.755487,30.746129"
16834,成德,山西省,临汾市,"111.51888,36.088067"
16835,袁化中,山东省,济南市,"117.120496,36.650928"
16836,顾大章,江苏省,苏州市,"120.585297,31.298974"
16837,许直,江苏省,扬州市,"119.412966,32.39421"
16838,冯英,河北省,正定县,"114.570903,38.146434"
16839,顾大韶,江苏省,苏州市,"120.585297,31.298974"
16840,锺德,,,
16841,王文昭,陕西省,西安市,"108.940175,34.341568"
16842,吕志恒,江苏省,常州市,"119.974454,31.810076"
16843,马从聘,河北省,正定县,"114.570903,38.146434"
16844,仝卜年,山西省,太原市,"112.550617,37.870675"
